"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDA49","OUT017",1486.37499051172
"FDC32","OUT018",1247.22788022083
"FDO04","OUT035",1053.88112207556
"NCZ54","OUT013",2571.2374887571
"FDY40","OUT045",766.649743996007
"FDW36","OUT045",1651.54636927832
"FDE11","OUT017",3054.14509744808
"DRE37","OUT045",2902.62769458865
"NCK19","OUT017",3132.49919154215
"FDT19","OUT035",2968.29096767539
"FDE56","OUT045",1007.10389220646
"FDZ57","OUT010",160.257291913665
"FDB35","OUT035",1695.27304754034
"FDF09","OUT010",-1313.75878348978
"FDO34","OUT046",2718.28254432989
"FDA55","OUT046",3630.4924507217
"NCM18","OUT035",1138.01008812949
"FDJ20","OUT019",96.6791872887323
"DRQ35","OUT019",93.048080304623
"FDG02","OUT013",3050.10045941147
"NCU29","OUT018",2059.15523561486
"FDL27","OUT027",2530.49624745978
"NCA54","OUT035",2965.37114288775
"FDJ32","OUT035",1217.21799649442
"FDB21","OUT019",1889.57512977701
"FDR46","OUT035",2502.79181740692
"FDZ32","OUT046",1751.88862959319
"DRF36","OUT017",3096.31565796325
"NCU54","OUT017",3418.30162683799
"NCI31","OUT017",647.034480196715
"DRA59","OUT035",3076.65394430333
"NCC55","OUT045",514.028468314083
"FDE44","OUT018",546.210775233031
"NCN26","OUT018",1545.26262633069
"FDC11","OUT049",1512.84742258478
"FDV24","OUT035",2546.62232152373
"FDR40","OUT019",-554.978685091781
"NCQ17","OUT049",2605.98974706314
"FDC46","OUT045",2866.15946327546
"NCM18","OUT046",1031.64507224088
"FDK16","OUT046",1546.74591044823
"FDI28","OUT017",1409.86675852378
"FDS11","OUT018",3323.90970199888
"DRD13","OUT046",1093.50812598577
"FDL36","OUT035",1567.09547228262
"FDI27","OUT013",864.023736093685
"FDJ53","OUT019",-10.2565626226498
"FDS44","OUT045",3759.61911233067
"FDE28","OUT046",3670.3358715142
"FDQ33","OUT018",2175.36628876952
"FDB37","OUT017",3914.38296811724
"FDQ31","OUT045",1373.41197810556
"NCQ05","OUT046",2416.6549154481
"FDE10","OUT013",2152.78310239902
"FDF38","OUT017",807.996574110338
"FDE50","OUT019",1116.18532572024
"DRG37","OUT010",578.037386198466
"NCH06","OUT049",3962.09726033285
"FDY14","OUT045",4051.21233390187
"FDO27","OUT017",1646.43493143282
"FDQ19","OUT049",3965.00482641073
"FDZ26","OUT019",1852.37018532472
"FDN51","OUT013",4147.65167718449
"FDK20","OUT035",2147.1602135634
"FDD40","OUT018",2816.27071715477
"DRI25","OUT018",681.409518666596
"FDH56","OUT017",2007.30904970292
"FDI36","OUT027",4592.90706289244
"DRH11","OUT018",665.239766687918
"NCV18","OUT017",1404.16135953217
"DRI01","OUT049",2843.38219326013
"DRE48","OUT049",3224.93234126377
"FDS51","OUT035",1167.72718779439
"FDM38","OUT017",988.361794746078
"FDB60","OUT027",4507.92948285237
"FDY58","OUT035",3788.12177907647
"FDY22","OUT045",2289.39674738841
"FDF11","OUT027",5273.52755170321
"FDZ51","OUT035",1743.66503605691
"FDQ45","OUT017",3062.08512692432
"FDF17","OUT035",3243.4462215064
"NCF31","OUT027",3873.7958626756
"FDA37","OUT013",2065.264452602
"FDO51","OUT046",764.540636559843
"FDF34","OUT013",3218.93477955355
"FDD57","OUT018",1288.8334205076
"FDO37","OUT046",3634.81801782984
"FDR49","OUT049",916.989916763443
"FDS39","OUT049",2404.24183448829
"FDI48","OUT027",2374.04794735209
"DRM35","OUT049",2926.82061510746
"FDV57","OUT035",3081.63328174433
"FDZ55","OUT013",2645.01729137981
"FDI28","OUT035",1406.57698674097
"FDS21","OUT045",1067.37180821595
"FDT34","OUT013",1724.67670552932
"DRI25","OUT035",1061.91792416149
"FDT47","OUT010",-339.186301164529
"DRH39","OUT045",1116.15176891934
"NCD54","OUT045",2251.66139310729
"FDU16","OUT027",2856.36010890371
"NCW29","OUT045",1983.2883996918
"FDV25","OUT027",4966.07298488189
"FDM56","OUT035",1911.64463744103
"FDZ04","OUT027",2552.3107132915
"FDG59","OUT019",-1274.6009083278
"FDI56","OUT045",1390.50176848027
"FDS33","OUT035",1609.19160805013
"FDC23","OUT049",2919.51423275532
"FDT11","OUT049",3085.89519007047
"FDG17","OUT045",3826.40502956778
"FDZ44","OUT045",1829.88217761964
"FDJ52","OUT013",2621.78254179166
"DRI23","OUT046",2531.72275737087
"DRE15","OUT010",-671.635602059173
"NCF07","OUT013",1637.53918570983
"NCR29","OUT049",1035.11342356959
"FDE44","OUT019",-1118.34144621322
"FDT23","OUT035",1459.83407500935
"NCG06","OUT017",4129.44937780335
"NCU41","OUT010",1099.86554067048
"FDH46","OUT017",1812.94044482072
"FDV31","OUT013",2862.75774512272
"NCT41","OUT027",3912.44179641136
"FDE22","OUT027",4045.11720431152
"FDC26","OUT045",1669.5074875996
"DRF51","OUT017",660.729975343976
"NCY53","OUT019",-108.090914064813
"FDY21","OUT017",3209.45040333873
"FDL27","OUT013",1130.42319379033
"FDZ34","OUT049",3172.71681195617
"NCF43","OUT010",390.98180588723
"FDC21","OUT035",1939.89198813224
"FDL26","OUT013",2537.94911667977
"FDT25","OUT010",4.14799642548233
"NCR30","OUT046",1171.97756766053
"DRL23","OUT019",-201.825908069826
"NCR05","OUT049",3200.89630286337
"NCE19","OUT018",599.552608231853
"FDY07","OUT035",893.921077965288
"FDB10","OUT017",3835.3336173701
"FDP57","OUT013",1731.66413685541
"FDU48","OUT019",182.172194892797
"FDH48","OUT035",1514.06915559087
"FDO33","OUT035",1997.57895188938
"NCU29","OUT045",2314.11151133124
"FDW35","OUT046",700.81409854352
"FDH05","OUT010",1778.78133986275
"FDP26","OUT049",1753.57516586625
"DRG27","OUT035",806.46873971241
"FDQ33","OUT046",2456.46618693145
"FDH20","OUT010",-275.864063166256
"FDV14","OUT046",1443.04085518469
"DRD01","OUT046",955.613873910999
"NCI17","OUT049",1615.02848986179
"FDF39","OUT010",2239.81512033604
"FDX37","OUT046",1610.63331786281
"NCX17","OUT035",3827.83388221191
"FDN03","OUT013",4013.6152833726
"NCS41","OUT010",976.339246393018
"FDH34","OUT045",2873.68614331906
"NCX53","OUT018",2030.92341388535
"FDY31","OUT046",2408.7490846978
"FDD20","OUT017",2137.36679502476
"FDE51","OUT045",717.551503986748
"FDV27","OUT046",1439.01254647653
"FDF16","OUT035",2534.3739679552
"FDZ02","OUT049",1684.01087149944
"NCK05","OUT045",979.884325879291
"FDM12","OUT027",4495.99729621877
"NCA05","OUT018",2140.75814348618
"FDX33","OUT045",2536.73760057207
"FDM25","OUT049",2938.03689010041
"FDE41","OUT018",1144.35035577534
"FDW14","OUT045",1395.30569847115
"NCD30","OUT046",1518.00925186125
"FDB23","OUT010",1740.53035162607
"FDF45","OUT046",1085.34083407577
"FDW20","OUT017",2113.39430957859
"FDF47","OUT045",3474.77490666899
"NCR05","OUT019",1238.77648628488
"DRB01","OUT046",2955.13511948785
"FDE36","OUT013",2709.84318411269
"FDU56","OUT049",3036.10270251944
"FDB23","OUT049",3731.74088889826
"FDN48","OUT049",1560.62961689864
"FDS43","OUT013",3026.02326781862
"NCN05","OUT013",2943.70379509766
"NCL53","OUT049",2893.05502555847
"FDL56","OUT046",1398.73439859864
"FDH17","OUT018",1318.82443042788
"FDP37","OUT046",1994.77536610745
"FDG09","OUT019",1146.98011499115
"FDA55","OUT045",3530.11773352056
"FDX31","OUT049",3865.34222648511
"FDJ41","OUT045",4020.74611649291
"DRC24","OUT045",2433.0626347622
"FDQ21","OUT035",2120.17530675
"NCT54","OUT045",1397.66681685195
"FDH08","OUT049",3762.24089772823
"FDY38","OUT018",3439.32339516373
"DRM11","OUT010",2142.80535295816
"FDG32","OUT049",3608.94295592247
"NCH18","OUT046",3829.29285258828
"FDI20","OUT035",3536.76157055619
"FDA33","OUT018",2123.4178920928
"FDN45","OUT013",3578.14470658339
"FDT45","OUT010",-956.016207628586
"FDR32","OUT035",3819.80669805987
"FDA48","OUT017",3599.8460219706
"FDN23","OUT017",2481.70859116577
"NCR18","OUT035",842.041905284551
"FDD45","OUT046",1515.50870536353
"FDI22","OUT018",3043.81147749184
"FDT09","OUT013",2207.010163412
"DRC24","OUT027",3926.71703849424
"FDT39","OUT046",2456.97278245726
"FDX28","OUT045",1495.8223509829
"FDA50","OUT018",1241.82975528528
"FDT33","OUT027",4203.36691327659
"FDQ60","OUT049",2046.55235531675
"NCM19","OUT018",1503.6304030886
"FDF40","OUT046",3945.43061031609
"NCI30","OUT035",3966.55839521127
"FDK34","OUT049",3869.8547404751
"FDA38","OUT027",5226.44709110244
"FDT02","OUT045",538.268272187585
"FDC11","OUT017",1511.22977292231
"FDD08","OUT046",679.215604323419
"NCS29","OUT046",4087.95583827327
"DRI03","OUT010",889.592796899816
"FDK48","OUT035",1323.85914945541
"FDM52","OUT049",2516.9617270628
"FDP49","OUT035",1143.67691891163
"DRA24","OUT046",2669.59944558089
"NCJ43","OUT049",2826.18143939949
"FDE11","OUT045",2884.78288962155
"FDP01","OUT049",2618.9428054785
"FDQ59","OUT018",1124.08560662695
"FDA43","OUT019",1179.95910039933
"FDL14","OUT017",2636.03016844583
"FDV50","OUT010",51.456881075445
"FDT01","OUT027",4827.2262834703
"NCC42","OUT035",2405.22732647732
"FDO28","OUT046",1891.64489596772
"FDD32","OUT019",-543.044368362825
"FDV45","OUT035",3106.52133946397
"NCW17","OUT019",111.73234997316
"NCJ17","OUT027",2799.96733045741
"NCF18","OUT049",3073.34200238735
"FDP01","OUT045",2436.8339883144
"FDH24","OUT045",2461.67312966229
"FDI38","OUT027",4838.52260984178
"FDX03","OUT035",928.463868556546
"FDY28","OUT046",3427.14758264146
"FDN34","OUT018",2509.4989100903
"FDJ02","OUT045",2378.74253568738
"FDW40","OUT019",405.078992351036
"FDX03","OUT017",864.250476082569
"FDE17","OUT027",3944.08934101546
"FDT58","OUT046",2686.92538596476
"FDI38","OUT013",3408.45353775267
"FDW22","OUT035",3751.86832083511
"FDS15","OUT027",3232.00937080855
"NCX06","OUT013",2900.29439790323
"DRK47","OUT035",3770.03488122706
"FDC23","OUT027",4305.74372240063
"FDM56","OUT010",-186.803865873407
"FDP21","OUT046",3069.97766190792
"FDP58","OUT046",3480.33143216113
"FDA27","OUT019",2133.81068690578
"FDK41","OUT019",-552.519500350002
"NCH42","OUT046",3623.98064359674
"FDG29","OUT045",637.511944815271
"FDW15","OUT018",2189.88208705118
"FDD28","OUT018",724.862335541676
"FDQ37","OUT049",3147.53912380534
"FDC23","OUT035",3002.82332573905
"FDV13","OUT035",1622.8598144082
"FDK33","OUT046",3407.7797711249
"FDO33","OUT013",1847.96017585325
"FDN21","OUT017",2710.65560509005
"NCW06","OUT027",4461.54042323937
"FDI38","OUT035",3511.27634864317
"FDC21","OUT027",3234.91749323795
"NCS05","OUT046",2103.34826939826
"NCN53","OUT049",694.950006077027
"FDV40","OUT010",-701.755948126586
"FDG60","OUT017",3785.1281208732
"NCY30","OUT027",4328.18012026488
"FDM40","OUT045",2196.20083019055
"NCO30","OUT046",2888.95177582227
"FDK10","OUT046",2940.66953901815
"FDM36","OUT045",2726.51277882941
"FDN10","OUT013",1925.72483632616
"FDM46","OUT018",1221.41737398059
"FDX50","OUT049",1872.95732486835
"FDP33","OUT045",3922.29884443855
"FDO12","OUT045",3007.21916608275
"FDC28","OUT013",1797.8191129672
"FDO31","OUT045",1293.81491870637
"FDX45","OUT035",2641.45818774679
"FDV21","OUT049",2089.15686438852
"FDH04","OUT049",1612.3896457986
"NCG54","OUT013",2703.07055865843
"FDO13","OUT046",2604.22520811428
"FDA09","OUT027",4343.88605355193
"FDC38","OUT017",2207.70819107952
"NCO42","OUT046",2310.38319994939
"FDL45","OUT049",2088.664425501
"NCK31","OUT013",905.347860034681
"FDM39","OUT017",2945.91284436783
"FDC22","OUT010",1151.73719458319
"FDF46","OUT046",1850.33573203439
"FDQ37","OUT045",2954.3147322835
"FDH41","OUT010",1476.8163867012
"FDQ04","OUT046",658.753137698848
"NCQ02","OUT027",4425.7497294084
"FDJ57","OUT027",4466.53661918182
"NCE07","OUT049",2359.19010121611
"FDE56","OUT013",1085.08856667356
"FDI20","OUT049",3466.91762479888
"FDK36","OUT018",559.518601021752
"FDP08","OUT027",4526.03901593124
"FDF44","OUT017",2239.61523816645
"NCU53","OUT017",2769.553710668
"FDF47","OUT035",3717.48616369597
"FDS55","OUT010",505.458745835526
"FDZ52","OUT010",-164.877042882377
"FDL04","OUT018",1399.63880875993
"NCM26","OUT035",2599.4012016807
"FDX43","OUT049",2792.93728833546
"FDP52","OUT049",3743.83836562475
"DRK49","OUT045",610.081562283188
"FDE38","OUT013",2680.57099663006
"DRF13","OUT035",2488.67676308271
"FDK41","OUT010",-577.092953320507
"FDJ04","OUT027",3348.53887022644
"FDZ44","OUT018",1634.63068876288
"FDS11","OUT013",3648.47673455709
"FDA55","OUT049",3720.11388111175
"NCW53","OUT046",3055.10256395301
"FDB49","OUT027",3099.07283181609
"FDD23","OUT017",3140.60098909477
"NCV42","OUT045",1668.22684235608
"NCZ29","OUT018",1737.74577852422
"FDQ26","OUT013",1048.26111605847
"FDV08","OUT017",794.939127038268
"FDC53","OUT049",1711.27276899029
"FDV58","OUT010",1186.19937804819
"NCP02","OUT019",-940.712429656775
"DRI37","OUT045",869.802817335367
"FDQ12","OUT049",3735.39410040694
"FDE33","OUT046",1289.4971711717
"FDX27","OUT045",1483.81948887072
"FDM22","OUT017",1032.24702748536
"NCH30","OUT019",-115.726913001982
"FDC04","OUT017",3908.50912674804
"FDO38","OUT046",1279.61045309142
"FDV52","OUT027",3345.66499720877
"FDB32","OUT013",1573.5469123446
"FDV43","OUT018",513.067159737677
"FDI24","OUT018",2552.74510681504
"FDR40","OUT017",1470.92999619866
"FDW02","OUT049",2122.12788137545
"FDE44","OUT049",901.830012297619
"FDL38","OUT046",1488.94910488513
"NCT54","OUT010",-407.881228596879
"DRJ39","OUT010",1568.19831884377
"FDW55","OUT049",4064.0067080459
"DRF13","OUT019",435.732195663421
"NCW17","OUT049",2150.85331513653
"FDP13","OUT035",836.937496122458
"FDS08","OUT018",2517.99605712338
"NCP17","OUT035",1197.28449889563
"NCO53","OUT035",2997.08190063
"FDH19","OUT045",2705.15925646003
"FDJ04","OUT017",1998.90149432729
"FDG10","OUT049",1126.88378364733
"FDA40","OUT010",-483.377387820378
"FDI53","OUT045",2551.60757570899
"FDU09","OUT010",-917.534074154554
"FDK60","OUT045",1542.67216765444
"FDR43","OUT017",658.835755956763
"FDW22","OUT017",3664.4527105344
"DRP47","OUT010",1993.2915127551
"DRG48","OUT010",443.959826589965
"FDA14","OUT035",2502.58029092907
"FDU49","OUT013",1492.88573071108
"FDK28","OUT045",3948.2019074557
"FDT19","OUT046",2805.64567966183
"NCQ42","OUT045",1899.34376084829
"FDD03","OUT045",3624.73449245674
"NCM53","OUT013",1753.17867049792
"NCX53","OUT045",2211.55229628599
"FDV14","OUT027",2830.34841796975
"NCZ54","OUT017",2658.10714559607
"FDB39","OUT013",967.586520650569
"DRC24","OUT046",2468.30382928492
"FDY36","OUT013",1232.32540233661
"FDN01","OUT035",2947.44379204434
"DRH25","OUT046",887.170426634162
"FDV08","OUT046",753.158770055005
"NCP53","OUT049",3854.30393853351
"FDU52","OUT010",605.667971659858
"NCI42","OUT045",3225.18260466997
"FDZ14","OUT035",2103.20975995751
"FDF11","OUT046",3856.28871536551
"FDQ13","OUT018",1113.59449991759
"FDO32","OUT010",-1144.78899453668
"DRJ37","OUT018",2180.62122417441
"FDY43","OUT046",2693.98785585819
"NCT41","OUT017",2558.34731958878
"NCV17","OUT045",2030.8014590578
"FDM04","OUT027",2391.71509753529
"DRB48","OUT018",390.662566932678
"FDM24","OUT013",2530.3073818699
"FDT37","OUT049",4080.67674607435
"NCO05","OUT010",-365.232252903049
"FDL13","OUT046",3735.16855874914
"FDL15","OUT017",2565.17936923112
"FDB11","OUT018",3284.72645718039
"FDL14","OUT019",660.189490550108
"FDY10","OUT019",-55.0602813664437
"FDJ40","OUT049",1912.22545553614
"NCW18","OUT046",3712.50532520897
"NCY06","OUT013",2052.40676086342
"DRE13","OUT018",1098.92220881567
"FDA26","OUT045",3424.20928179723
"NCE19","OUT010",-1068.39495306676
"FDE33","OUT035",1493.4472597003
"DRL59","OUT027",2340.41378063306
"FDY07","OUT046",774.033916423171
"FDF57","OUT018",2508.50585504236
"FDM58","OUT035",1958.4957623726
"FDP26","OUT027",3091.16630386254
"FDY32","OUT046",2641.81521798079
"FDD51","OUT010",-1134.32169005049
"FDU22","OUT018",1635.30525693506
"FDZ49","OUT018",3276.05554750638
"NCI42","OUT017",3413.24656126699
"FDT04","OUT027",2064.58877869646
"NCU41","OUT045",2930.25765475796
"FDS56","OUT045",4097.89846046127
"NCN42","OUT017",2469.8959653608
"FDK34","OUT046",3777.36981413144
"FDB03","OUT017",3904.81553860389
"DRJ25","OUT035",940.430294843659
"FDT25","OUT027",3420.46563737789
"FDN20","OUT013",2743.70601193396
"FDP09","OUT013",3453.95879706842
"FDM20","OUT019",1946.98527665972
"NCG55","OUT046",1801.68521110584
"NCP14","OUT045",1564.41587186579
"NCH06","OUT046",3828.82223080161
"FDV52","OUT013",1934.57397836437
"NCL07","OUT035",806.325920836676
"DRJ11","OUT027",4446.45290568509
"DRO59","OUT013",1220.24078496052
"FDW15","OUT010",506.349483860451
"NCQ30","OUT035",2050.39044753547
"NCN54","OUT019",-709.371661466565
"FDY01","OUT027",3324.09323237278
"FDX39","OUT035",3581.36874079553
"FDH53","OUT027",2829.1952812686
"FDA57","OUT035",853.328582982535
"NCC07","OUT010",-225.055517282234
"FDU28","OUT013",3040.40238884811
"FDK36","OUT010",-1084.59824726526
"FDR36","OUT018",481.471324410998
"NCQ17","OUT035",2605.90296633522
"FDS28","OUT019",-937.677223833838
"FDE08","OUT045",2343.21431304406
"FDU22","OUT046",1921.11559476766
"FDG41","OUT045",1723.93754825748
"FDO31","OUT010",-597.516754324538
"FDM21","OUT019",2119.33205818738
"FDU40","OUT017",3147.06222375955
"FDV36","OUT018",1736.0443768462
"FDT10","OUT027",2507.73424006468
"FDX38","OUT045",773.528460446571
"NCU30","OUT027",4048.47706200025
"NCV06","OUT049",3113.1122731168
"FDT16","OUT035",4275.12624913111
"NCP41","OUT027",3178.8547806353
"FDZ56","OUT017",2821.9193953282
"FDC22","OUT035",3215.62843054009
"FDU10","OUT035",831.360327864011
"FDS46","OUT045",1862.06178571964
"FDO08","OUT049",2811.5492248703
"NCV42","OUT018",1457.68263774031
"FDP33","OUT035",4129.60028940878
"FDJ12","OUT046",3351.49765534001
"FDH04","OUT045",1414.70950969194
"NCU54","OUT013",3364.67655387078
"FDO36","OUT010",941.62104545206
"FDT37","OUT027",5454.57325638308
"FDD14","OUT010",992.263454940432
"FDA16","OUT013",3538.6671928667
"NCS42","OUT019",-450.992873744997
"FDP10","OUT019",-238.26253461989
"FDQ28","OUT049",2602.13159021252
"FDK57","OUT010",11.1228236841101
"FDK02","OUT013",1905.39459277319
"FDW47","OUT018",1651.48125560268
"NCC42","OUT018",1977.40357369139
"FDQ37","OUT018",2774.17279077107
"FDL40","OUT046",1536.99195297828
"DRE13","OUT010",-496.126675306107
"FDQ34","OUT027",3117.36743950428
"NCB54","OUT046",2029.62080295113
"FDS48","OUT049",2514.30494513011
"FDO15","OUT045",1137.48061676983
"NCT30","OUT013",762.368190560852
"FDU49","OUT027",2871.5394534428
"FDE21","OUT046",1860.83481261424
"FDS49","OUT019",-649.826161742806
"FDT38","OUT027",2818.9808820931
"FDZ01","OUT045",1620.86322397045
"FDC41","OUT035",1348.23227654593
"DRG13","OUT010",685.379064104149
"NCZ42","OUT018",3441.10330007102
"NCM07","OUT045",1288.59492777755
"NCV17","OUT018",1801.82472169272
"DRK39","OUT035",1455.40706901593
"FDS37","OUT018",1558.83748456761
"FDV12","OUT019",-309.266969352674
"NCG19","OUT018",3399.19536508398
"FDS51","OUT013",1092.31987318297
"NCO14","OUT046",696.176878384253
"FDC38","OUT046",2110.64272083622
"FDN15","OUT046",2283.86982684059
"NCH42","OUT013",3620.91700253199
"FDQ22","OUT046",640.028444560842
"FDC05","OUT013",3143.85186295328
"FDZ31","OUT013",3108.62269271245
"DRJ23","OUT049",3095.88331975702
"FDC52","OUT035",2632.69903163539
"DRD12","OUT010",-498.075431046568
"FDV55","OUT017",2476.72984575709
"FDD32","OUT046",1373.72598313685
"FDR01","OUT049",3302.65634262359
"FDY08","OUT019",387.120972307269
"FDQ45","OUT045",2930.33912224623
"DRN11","OUT027",3758.79027449165
"NCS05","OUT018",1850.7621927419
"FDY32","OUT035",2754.79609568808
"NCD31","OUT045",2553.68217233606
"NCE06","OUT049",2653.38516561621
"NCP14","OUT046",1608.7120304725
"NCF18","OUT019",1080.46230014223
"FDF14","OUT018",2168.89996810688
"FDB22","OUT017",2601.43416143918
"NCH54","OUT049",2625.19627175701
"FDU27","OUT035",990.723579718092
"FDS58","OUT027",4067.76366772797
"NCU29","OUT035",2478.0104361126
"FDJ57","OUT013",3024.78568199155
"FDL56","OUT049",1489.02460109236
"FDH60","OUT035",3265.33616485327
"FDN24","OUT018",618.607118200818
"FDD02","OUT017",2022.38243650385
"FDP15","OUT017",4131.02783560815
"FDB28","OUT027",4552.67851996639
"DRC49","OUT045",2258.4367572846
"NCG30","OUT018",1649.22499103289
"FDJ14","OUT049",1416.57168772857
"FDL52","OUT045",579.525712435389
"NCG19","OUT027",5100.15832989149
"NCN41","OUT035",2100.84511303998
"FDW22","OUT013",3640.46560742745
"FDI02","OUT013",1852.85850037347
"FDV51","OUT045",2575.58101059639
"FDV48","OUT046",1323.87162509922
"NCL17","OUT019",371.119384256598
"FDP46","OUT045",1380.45645468797
"FDU10","OUT045",571.341122029591
"FDT37","OUT010",2100.29591953694
"FDI27","OUT035",967.877239707303
"FDN51","OUT046",4127.94527048465
"FDW07","OUT035",1587.65901324922
"FDN45","OUT049",3649.58883917895
"DRN37","OUT027",4085.16130615039
"DRF48","OUT049",3064.81595838908
"FDP38","OUT019",-1029.95638159525
"NCX18","OUT027",4524.06039671458
"FDK45","OUT018",1558.78681456401
"FDZ37","OUT049",1538.2638602689
"FDS50","OUT018",3270.85449936138
"NCR54","OUT018",2773.89563627485
"NCS17","OUT035",1644.56711946143
"FDV31","OUT046",2840.54260661581
"DRE27","OUT017",1615.43945936938
"FDN60","OUT013",2585.62971784363
"FDK26","OUT013",3012.12344119077
"FDX37","OUT018",1332.42667426183
"FDW31","OUT046",3175.17693109817
"FDX26","OUT018",2628.54854134546
"DRL49","OUT019",391.919742741055
"FDU49","OUT017",1541.17152579607
"FDY58","OUT046",3641.55841427515
"FDN03","OUT045",3881.23953449204
"NCV06","OUT010",1095.83718891194
"FDH53","OUT045",1312.10250387368
"FDG31","OUT018",840.221530314958
"NCC06","OUT045",1960.54525219266
"FDS13","OUT049",4229.22000724496
"FDP16","OUT035",4025.33226385422
"FDA35","OUT013",2001.86114636682
"DRP47","OUT018",3669.71354287723
"FDY28","OUT010",1536.94826951622
"FDY20","OUT035",1657.76262501051
"NCH30","OUT017",1855.09976962409
"NCR29","OUT019",-955.665033460187
"NCP05","OUT013",2443.23230916482
"NCF30","OUT019",30.5185417373091
"FDA08","OUT035",2853.83489877999
"FDN51","OUT027",5566.30053054417
"FDH12","OUT046",1707.87994135936
"FDY39","OUT017",3034.92312192742
"NCO53","OUT045",2805.83895129504
"FDB40","OUT046",2406.70057913685
"FDH02","OUT049",1587.97107447169
"FDY11","OUT027",2581.8668157815
"FDQ09","OUT019",-71.2466712802604
"FDP16","OUT013",3918.13785498127
"NCF55","OUT018",252.814389294945
"FDY09","OUT027",4284.29261508503
"FDY39","OUT045",2861.15739624874
"NCU53","OUT049",2713.37608964731
"NCT41","OUT049",2535.67122566088
"FDJ45","OUT046",576.299535405345
"FDR28","OUT013",2697.81933655852
"FDN08","OUT013",1975.56836711294
"FDJ07","OUT049",1932.53347733244
"FDZ09","OUT027",4088.73228136833
"FDQ14","OUT017",2528.35828390021
"FDY12","OUT027",2323.20150603081
"FDK57","OUT046",1936.57152312591
"FDD20","OUT049",2084.14761484608
"FDS36","OUT018",1548.1970916481
"FDI40","OUT049",1767.97381836689
"FDJ40","OUT045",1740.18350172355
"FDE08","OUT013",2426.98317519766
"DRK01","OUT013",1561.34151678642
"FDC58","OUT049",835.007259782891
"FDE50","OUT046",3038.7316206134
"FDX48","OUT035",2651.21882021268
"DRM35","OUT018",2540.40622366546
"FDG41","OUT013",1811.6826217954
"FDB52","OUT046",4007.97888249494
"FDV19","OUT045",2539.93111930574
"DRG48","OUT017",2443.68281540127
"FDI26","OUT013",2901.8729185609
"FDU11","OUT019",12.3701465717086
"FDF59","OUT019",143.363908209254
"FDR07","OUT049",1665.55896455537
"NCE06","OUT017",2662.72132446995
"FDE10","OUT046",2154.96073294616
"NCO55","OUT046",1724.04806529335
"FDZ13","OUT013",912.340901041211
"FDT50","OUT017",1686.16540720452
"FDH12","OUT010",-234.900248025022
"FDD21","OUT045",1852.6645278919
"NCM05","OUT013",4124.27575829141
"FDK04","OUT013",1034.20206859776
"FDN33","OUT017",1693.59157424759
"NCM18","OUT010",-892.412847514541
"DRC25","OUT049",1462.95154299102
"FDT47","OUT017",1697.25011334869
"FDD45","OUT027",2995.1138716415
"NCD07","OUT018",1518.87301282004
"NCY54","OUT010",789.026531974567
"FDL12","OUT049",1151.44979166429
"FDL02","OUT017",1821.28354268338
"FDC60","OUT035",1625.64111749204
"FDR37","OUT017",3012.81434363442
"FDY16","OUT017",3064.87855053802
"FDU26","OUT045",1889.94449869354
"FDN24","OUT013",912.230899761576
"FDH44","OUT013",2501.72137470264
"FDE23","OUT010",-1081.79845867258
"FDW60","OUT017",2956.17582883817
"FDQ55","OUT049",2022.03214709835
"FDV32","OUT027",2507.85423225847
"FDV03","OUT010",587.01912299051
"FDY14","OUT010",2222.05275790166
"NCL55","OUT027",5405.71468133297
"DRF25","OUT017",729.906862480579
"FDX03","OUT046",782.919663531692
"FDF40","OUT045",3866.43598406022
"FDX24","OUT010",-436.340056908368
"FDA25","OUT049",1785.8942508751
"FDH21","OUT018",2274.20479141256
"FDB47","OUT010",1454.91499095463
"FDT34","OUT019",-235.618281362019
"FDS39","OUT010",375.578102239077
"NCU05","OUT046",1249.68502691739
"FDE02","OUT049",1588.12722790987
"FDL25","OUT035",1633.72540252183
"FDC50","OUT049",1591.78524290308
"FDZ32","OUT049",1865.66135745618
"FDV14","OUT045",1329.215278491
"FDR07","OUT045",1498.10622479982
"FDB26","OUT049",1030.11186107419
"NCR50","OUT045",2370.49830099601
"FDP01","OUT018",2236.73906125852
"FDH57","OUT045",2023.84091403869
"FDM60","OUT027",2149.49481054489
"FDA45","OUT017",2882.45684436623
"FDU55","OUT017",4168.9246474485
"FDH40","OUT035",1517.61990390387
"FDG40","OUT019",-1364.43152211105
"FDT12","OUT049",3693.27664720615
"DRL59","OUT045",825.20446287365
"FDT47","OUT018",1355.14048161636
"FDI60","OUT017",1247.59028457668
"DRF51","OUT027",2028.12428899783
"NCK31","OUT049",942.987741674297
"FDB08","OUT045",2522.60931306512
"FDM44","OUT035",1797.92460243715
"FDD46","OUT018",2178.57667082624
"FDR27","OUT019",193.420246410913
"FDV56","OUT010",-103.184122908755
"FDM02","OUT049",1522.99666040209
"FDU45","OUT018",1590.95666825206
"FDZ10","OUT017",2116.7922804752
"NCK31","OUT010",-1075.53604695791
"FDR27","OUT035",2302.96232709168
"FDF33","OUT013",1768.66585116226
"FDJ36","OUT046",1695.59541938385
"FDP33","OUT049",4095.19591717331
"FDG17","OUT046",3898.37840213913
"FDG47","OUT027",5573.65051619259
"NCW29","OUT046",2034.34418759895
